date,swing_K,symbol,direction,gov_checkpoint,rank_at_cp,trigger_time,entry_price,level_price,atr_ratio,pos_vs_open,stop_price,stop_source,stop_dist_pct,qual_huge,qual_stop,filterA_ok,rolling_ok,R_unit,target_price,be_price,exit_time,exit_price,exit_reason,realized_R,tie_stopfirst
2025-06-30,4,360ONE,short,10:15,4,10:20,1191.35,1191.45,0.47161734651438947,below,1197.45,third_back,0.005120241742561075,True,True,True,True,6.100000000000136,1173.0499999999995,1179.1499999999996,10:55,1191.35,breakeven,-0.0,False
2025-07-01,4,IDFCFIRSTB,long,12:15,4,12:15,76.29,76.2,1.143816710772716,above,75.97,third_back,0.0041945209070652426,True,True,True,True,0.3200000000000074,77.25000000000003,76.93000000000002,15:00,77.17,time,2.7499999999999223,False
2025-07-02,4,GMRAIRPORT,long,10:15,1,10:20,88.5,88.46,1.52559004926432,above,87.87,third_back,0.007118644067796559,True,True,True,True,0.6299999999999955,90.38999999999999,89.75999999999999,12:55,87.87,stop,-1.0,False
2025-07-03,4,BLUESTARCO,long,10:30,3,10:40,1831.3,1827.3,0.9413809330141135,above,1816.0,third_back,0.008354720690220037,True,True,True,True,15.299999999999955,1877.1999999999998,1861.8999999999999,15:00,1837.9,time,0.431372549019618,False
2025-07-04,4,BOSCHLTD,long,10:15,1,10:20,35695.0,35670.0,0.8724368362434685,above,35420.0,third_back,0.007704160246533128,True,True,True,True,275.0,36520.0,36245.0,11:40,35420.0,stop,-1.0,False
2025-07-07,4,DABUR,long,11:00,2,11:10,515.2,515.0,0.5033284179933808,above,511.15,swing_body,0.007861024844720628,True,True,True,True,4.050000000000068,527.3500000000003,523.3000000000002,14:00,511.15,stop,-1.0,False
2025-07-08,4,TITAN,short,10:45,1,10:45,3467.2,3471.7,0.8385380372741612,below,3479.9,third_back,0.0036628980156899727,True,True,True,True,12.700000000000273,3429.099999999999,3441.7999999999993,11:35,3479.9,stop,-1.0,False
2025-07-09,4,CUMMINSIND,long,11:15,4,11:15,3546.0,3542.5,1.701052956741954,above,3535.6,swing_body,0.0029328821206994053,True,True,True,True,10.400000000000091,3577.2000000000003,3566.8,11:25,3535.6,stop,-1.0,False
2025-07-10,4,GLENMARK,long,10:15,3,10:20,1863.8,1862.8,0.8508025189135136,above,1856.7,third_back,0.0038094216117608697,True,True,True,True,7.099999999999909,1885.0999999999997,1877.9999999999998,11:30,1885.0999999999997,target,3.0,False
2025-07-11,4,HINDUNILVR,long,10:30,2,10:40,2525.8,2525.0,0.7932628978827887,above,2515.0,third_back,0.00427587299073568,True,True,True,True,10.800000000000182,2558.2000000000007,2547.4000000000005,13:15,2515.0,stop,-1.0,False
2025-07-14,4,DMART,short,11:15,4,11:15,4010.1,4011.2,0.374514081446155,below,4030.0,third_back,0.004962469763846311,True,True,True,True,19.90000000000009,3950.3999999999996,3970.2999999999997,12:50,4030.0,stop,-1.0,False
2025-07-15,4,TATAELXSI,long,11:15,3,11:25,6374.5,6373.5,0.7223754088245784,above,6342.0,swing_body,0.005098439093262216,True,True,True,True,32.5,6472.0,6439.5,13:20,6342.0,stop,-1.0,False
2025-07-16,4,ICICIPRULI,short,10:30,4,10:40,653.85,654.1,1.0772506411808003,below,658.0,third_back,0.0063470214881088585,True,True,True,True,4.149999999999977,641.4000000000001,645.5500000000001,15:00,648.8,time,1.2168674698795412,False
2025-07-17,4,TECHM,long,11:00,3,11:10,1584.4,1583.0,0.6842216582614282,above,1579.0,third_back,0.003408230244887712,True,True,True,True,5.400000000000091,1600.6000000000004,1595.2000000000003,11:25,1579.0,stop,-1.0,False
2025-07-18,4,AXISBANK,long,10:00,1,10:05,1115.1,1114.6,0.6543723272697355,above,1112.5,third_back,0.0023316294502734366,True,True,True,True,2.599999999999909,1122.8999999999996,1120.2999999999997,10:20,1112.5,stop,-1.0,False
2025-07-21,4,NATIONALUM,long,10:15,3,10:15,194.21,194.0,0.8982787892582292,above,193.14,third_back,0.005509500025745438,True,True,True,True,1.0700000000000216,197.42000000000007,196.35000000000005,15:00,194.52,time,0.28971962616822056,False
2025-07-22,4,ETERNAL,long,11:30,2,11:40,297.05,295.95,0.999303349029033,above,294.3,swing_body,0.009257700723783874,True,True,True,True,2.75,305.3,302.55,13:00,305.3,target,3.0,False
2025-07-23,4,OBEROIRLTY,short,11:15,2,11:20,1756.3,1757.4,1.1375287877269935,below,1761.6,third_back,0.0030177076809200904,True,True,True,True,5.2999999999999545,1740.4,1745.7,12:15,1761.6,stop,-1.0,False
2025-07-24,4,TATACONSUM,short,10:00,1,10:05,1071.1,1071.2,0.5191287143032353,below,1076.0,third_back,0.0045747362524508365,True,True,True,True,4.900000000000091,1056.3999999999996,1061.2999999999997,10:25,1076.0,stop,-1.0,False
2025-07-25,4,PHOENIXLTD,long,11:45,2,11:55,1533.3,1532.4,1.0774745321196377,above,1518.4,swing_body,0.009717602556577228,True,True,True,True,14.899999999999864,1577.9999999999995,1563.0999999999997,15:00,1526.3,time,-0.4697986577181251,False
