date,filter,symbol,direction,r_rank,trigger_time,entry_price,level_price,atr_ratio,pos_vs_open,stop_price,stop_source,stop_dist_pct,qual_huge,qual_stop,filterA_ok,filterB_ok,R_unit,target_price,exit_time,exit_price,exit_reason,realized_R,tie_stopfirst
2025-07-10,A,NAM-INDIA,long,2,10:20,810.0,807.0,1.3726538514464177,above,806.05,swing_body,0.004876543209876599,True,True,True,True,3.9500000000000455,821.8500000000001,15:00,814.8,time,1.215189873417696,False
2025-07-11,A,HINDUNILVR,long,2,10:00,2514.2,2511.5,0.6855544516641846,above,2515.2,third_back,0.0003977408320738207,True,True,True,True,1.0,2517.2,10:05,2515.2,stop,-1.0,True
2025-07-14,A,SBICARD,short,1,10:45,906.5,907.0,0.25548967846910553,below,907.35,third_back,0.0009376723662438198,True,True,True,True,0.8500000000000227,903.9499999999999,10:50,903.9499999999999,target,3.0,False
2025-07-15,A,GODFRYPHLP,long,2,10:10,3189.0,3186.0,1.0453938456332759,above,3170.0,third_back,0.005957980558168705,True,True,True,True,19.0,3246.0,10:15,3170.0,stop,-1.0,False
2025-07-16,A,ICICIPRULI,long,3,10:05,657.95,656.2,1.0004247916366278,below,653.9,third_back,0.006155482939433191,True,True,True,False,4.050000000000068,670.1000000000003,10:40,653.9,stop,-1.0,False
2025-07-17,A,SONACOMS,long,1,11:00,472.3,471.95,0.9351254730502295,above,469.1,third_back,0.006775354647469804,True,True,True,True,3.1999999999999886,481.9,11:50,481.9,target,3.0,False
2025-07-18,A,AXISBANK,long,1,10:05,1115.1,1114.6,0.6543723272697355,above,1112.5,third_back,0.0023316294502734366,True,True,True,True,2.599999999999909,1122.8999999999996,10:20,1112.5,stop,-1.0,False
2025-07-21,A,AUBANK,short,1,10:00,738.0,738.55,0.6817133654838805,below,740.75,third_back,0.0037262872628726286,True,True,True,True,2.75,729.75,10:05,740.75,stop,-1.0,False
2025-07-22,A,SWIGGY,long,3,11:30,414.1,412.65,1.0968320857714888,above,411.0,third_back,0.0074861144651051014,True,True,True,True,3.1000000000000227,423.4000000000001,11:55,411.0,stop,-1.0,False
2025-07-23,A,LODHA,short,1,10:10,1358.6,1359.0,0.4238763733269156,below,1361.0,third_back,0.0017665243633152444,True,True,True,True,2.400000000000091,1351.3999999999996,10:35,1351.3999999999996,target,3.0,False
2025-07-24,A,TATACONSUM,short,1,10:05,1071.1,1071.2,0.5191287143032353,below,1076.0,third_back,0.0045747362524508365,True,True,True,True,4.900000000000091,1056.3999999999996,10:25,1076.0,stop,-1.0,False
2025-07-25,A,PHOENIXLTD,long,3,10:00,1533.9,1521.2,1.4631211820664327,above,1520.7,third_back,0.008605515353021738,True,True,True,True,13.200000000000045,1573.5000000000002,10:50,1520.7,stop,-1.0,False
2025-07-28,A,KOTAKBANK,short,1,10:40,397.5,397.6,0.38349538851579046,below,398.6,swing_body,0.002767295597484334,True,True,True,True,1.1000000000000227,394.19999999999993,11:15,398.6,stop,-1.0,False
2025-07-29,A,INDUSINDBK,long,4,10:10,809.05,808.7,0.6393602302445647,above,806.0,third_back,0.0037698535319200975,True,True,True,True,3.0499999999999545,818.1999999999998,10:25,806.0,stop,-1.0,False
2025-07-30,A,BANKINDIA,long,4,10:40,111.71,111.69,0.571821592303219,above,111.44,third_back,0.0024169725181272584,True,True,True,True,0.269999999999996,112.51999999999998,10:45,111.44,stop,-1.0,False
2025-07-31,A,JIOFIN,long,1,11:00,329.8,329.7,0.9076982727579929,above,328.55,third_back,0.003790175864160097,True,True,True,True,1.25,333.55,11:35,328.55,stop,-1.0,False
2025-08-01,A,RADICO,long,2,10:20,2879.4,2866.1,1.7844489784634356,above,2858.9,third_back,0.007119538792804056,True,True,True,True,20.5,2940.9,13:00,2858.9,stop,-1.0,False
2025-08-04,A,DELHIVERY,long,3,10:10,451.2,451.15,0.5989123852526781,above,447.55,swing_body,0.008089539007092148,True,True,True,True,3.6499999999999773,462.1499999999999,14:55,462.1499999999999,target,3.0,False
2025-08-05,A,PAYTM,short,3,10:40,1066.2,1066.3,0.5656550593513294,below,1068.0,swing_body,0.0016882386043893776,True,True,True,True,1.7999999999999545,1060.8000000000002,10:50,1068.0,stop,-1.0,False
2025-08-06,A,BRITANNIA,short,2,10:35,5504.0,5517.5,1.8494268741616462,below,5540.0,third_back,0.006540697674418605,True,True,True,True,36.0,5396.0,12:05,5396.0,target,3.0,False
2025-08-07,A,KOTAKBANK,long,3,10:10,396.3,395.5,0.8472575190951309,above,394.3,third_back,0.005046681806712087,True,True,True,True,2.0,402.3,15:00,398.1,time,0.9000000000000057,False
2025-08-08,A,LICI,short,3,10:10,458.0,458.2,1.7328048823788655,above,459.6,third_back,0.003493449781659438,True,True,True,False,1.6000000000000227,453.19999999999993,10:25,459.6,stop,-1.0,False
2025-08-11,A,VOLTAS,long,2,11:20,1237.0,1235.0,0.315418258615879,above,1228.8,third_back,0.0066289409862571105,True,True,True,True,8.200000000000045,1261.6000000000001,11:40,1228.8,stop,-1.0,False
2025-08-12,A,PGEL,long,4,10:10,523.35,522.75,0.3883408714678755,above,519.2,third_back,0.007929683768032821,True,True,True,True,4.149999999999977,535.8,10:30,519.2,stop,-1.0,False
2025-08-13,A,APOLLOHOSP,long,3,10:15,7684.0,7682.0,0.5885642151041187,above,7670.0,third_back,0.0018219677251431546,True,True,True,True,14.0,7726.0,11:35,7670.0,stop,-1.0,False
2025-08-14,A,MUTHOOTFIN,long,1,10:00,2776.4,2763.9,0.6940590743652688,above,2764.6,swing_body,0.0042501080535946485,True,True,True,True,11.800000000000182,2811.8000000000006,10:40,2764.6,stop,-1.0,False
2025-08-18,A,ASHOKLEY,long,2,10:00,130.95,129.6,0.9648189026760379,above,129.96,third_back,0.007560137457044527,True,True,True,True,0.9899999999999807,133.91999999999993,15:00,131.88,time,0.9393939393939646,False
2025-08-19,A,VEDL,long,3,10:15,226.65,226.35,0.8491050020010823,above,225.9,third_back,0.0033090668431502318,True,True,True,True,0.75,228.9,15:00,227.1,time,0.5999999999999849,False
2025-08-20,A,AUROPHARMA,short,4,10:00,1050.0,1057.5,1.3911372724317563,below,1057.4,third_back,0.007047619047619134,True,True,True,True,7.400000000000091,1027.7999999999997,11:10,1057.4,stop,-1.0,False
2025-08-21,A,NUVAMA,long,3,10:00,1417.0,1408.0,0.5416135312262556,above,1409.0,third_back,0.0056457304163726185,True,True,True,True,8.0,1441.0,10:55,1409.0,stop,-1.0,False
2025-08-22,A,DIVISLAB,long,4,10:10,6166.0,6164.0,0.8198234737804191,above,6151.0,swing_body,0.002432695426532598,True,True,True,True,15.0,6211.0,10:15,6151.0,stop,-1.0,False
2025-08-25,A,YESBANK,short,1,10:00,19.67,19.7,0.42049517454843693,below,19.73,third_back,0.0030503304524656183,True,True,True,True,0.05999999999999872,19.490000000000006,10:20,19.73,stop,-1.0,False
2025-08-26,A,ANGELONE,short,4,10:00,238.4,239.5,1.0499088956448555,below,240.2,third_back,0.007550335570469727,True,True,True,True,1.799999999999983,233.00000000000006,15:00,234.3,time,2.2777777777777963,False
2025-08-28,A,SHRIRAMFIN,short,2,11:00,575.85,575.9,0.7988670629115103,below,577.0,third_back,0.001997047842320009,True,True,True,True,1.1499999999999773,572.4000000000001,11:20,577.0,stop,-1.0,False
2025-08-29,A,RBLBANK,long,1,10:20,262.1,261.5,1.2070868729424915,above,260.35,third_back,0.006676840900419687,True,True,True,True,1.75,267.35,11:40,267.35,target,3.0,False
2025-09-01,A,MOTHERSON,short,4,10:05,94.58,94.61,1.0136494986273246,above,94.94,third_back,0.003806301543666731,True,True,True,False,0.35999999999999943,93.5,12:10,93.5,target,3.0,False
2025-09-02,A,PHOENIXLTD,long,1,12:25,1571.5,1568.4,1.7385446182452209,above,1565.0,third_back,0.004136175628380528,True,True,True,True,6.5,1591.0,13:20,1565.0,stop,-1.0,False
2025-09-03,A,NATIONALUM,long,2,10:00,205.41,205.3,0.6456353843415824,above,204.09,third_back,0.006426172046151566,True,True,True,True,1.3199999999999932,209.36999999999998,15:00,206.83,time,1.0757575757575935,False
2025-09-04,A,HDFCLIFE,short,3,10:30,786.2,786.25,0.870589322229982,below,787.9,third_back,0.002162299669295258,True,True,True,True,1.6999999999999318,781.1000000000003,10:35,787.9,stop,-1.0,False
2025-09-05,A,RBLBANK,long,2,10:00,276.5,276.0,0.9260647999390637,above,274.65,third_back,0.0066907775768536085,True,True,True,True,1.8500000000000227,282.05000000000007,12:10,274.65,stop,-1.0,False
2025-09-08,A,SAIL,long,2,10:20,133.35,133.15,1.2147149415848155,above,132.45,swing_body,0.006749156355455611,True,True,True,True,0.9000000000000057,136.05,12:20,132.45,stop,-1.0,False
2025-09-09,A,NMDC,short,2,10:45,72.17,72.2,0.5969367255338326,below,72.3,third_back,0.0018013024802548906,True,True,True,True,0.12999999999999545,71.78000000000002,10:55,72.3,stop,-1.0,False
2025-09-10,A,OFSS,long,1,10:00,8845.5,8808.5,0.8155004381504468,above,8802.0,third_back,0.004917754790571477,True,True,True,True,43.5,8976.0,10:10,8802.0,stop,-1.0,False
2025-09-11,A,BHEL,long,4,10:00,225.15,224.76,1.705255164760029,above,223.65,third_back,0.006662225183211193,True,True,True,True,1.5,229.65,15:00,228.42,time,2.1799999999999877,False
2025-09-12,A,LODHA,short,2,10:00,1184.0,1185.5,1.444235988853459,below,1192.6,third_back,0.007263513513513437,True,True,True,True,8.599999999999909,1158.2000000000003,15:00,1166.5,time,2.034883720930254,False
2025-09-15,A,CONCOR,long,2,10:00,561.25,561.0,1.0071500770609585,above,556.9,third_back,0.007750556792873091,True,True,True,True,4.350000000000023,574.3000000000001,10:55,556.9,stop,-1.0,False
2025-09-16,A,DALBHARAT,short,4,10:10,2432.0,2439.0,1.7574289127398797,above,2444.7,third_back,0.005222039473684136,True,True,True,False,12.699999999999818,2393.9000000000005,15:00,2427.1,time,0.385826771653556,False
2025-09-17,A,TATACONSUM,short,1,10:05,1121.2,1121.5,0.44859522094315735,above,1124.0,third_back,0.0024973242953977475,True,True,True,False,2.7999999999999545,1112.8000000000002,10:40,1124.0,stop,-1.0,False
2025-09-18,A,CAMS,long,3,11:05,812.8,812.5,0.3704925761534724,above,814.1,swing_body,0.0015994094488189817,True,True,True,True,1.3000000000000682,816.7000000000002,11:10,814.1,stop,-1.0,False
2025-09-19,A,ADANIENT,long,1,10:00,2421.7,2419.4,0.518066220657175,above,2402.4,third_back,0.007969608126522578,True,True,True,True,19.299999999999727,2479.599999999999,13:30,2479.599999999999,target,3.0,False
2025-09-22,A,ADANIGREEN,long,2,10:30,1078.2,1077.0,0.7906189826154557,above,1070.5,third_back,0.007141532183268452,True,True,True,True,7.7000000000000455,1101.3000000000002,11:05,1101.3000000000002,target,3.0,False
2025-09-23,A,MARUTI,long,3,10:35,16171.0,16170.0,0.568017349962106,above,16140.0,third_back,0.0019170119349452724,True,True,True,True,31.0,16264.0,11:10,16140.0,stop,-1.0,False
2025-09-24,A,ADANIGREEN,short,4,10:00,1101.85,1102.9,0.8148905033846555,below,1107.3,third_back,0.0049462268003812185,True,True,True,True,5.4500000000000455,1085.4999999999998,10:20,1107.3,stop,-1.0,False
2025-09-25,A,LUPIN,short,4,10:10,2011.7,2011.9,0.6593848800888655,below,2015.1,third_back,0.001690112839886595,True,True,True,True,3.3999999999998636,2001.5000000000005,10:20,2015.1,stop,-1.0,False
2025-09-26,A,ICICIGI,long,4,10:00,1900.5,1899.2,0.5830801600439587,above,1897.0,third_back,0.001841620626151013,True,True,True,True,3.5,1911.0,11:00,1897.0,stop,-1.0,False
2025-09-29,A,DRREDDY,short,1,10:00,1257.5,1258.1,0.9112134345562658,below,1262.0,third_back,0.0035785288270377734,True,True,True,True,4.5,1244.0,11:45,1244.0,target,3.0,False
2025-09-30,A,KALYANKJIL,short,4,10:25,456.0,456.15,0.8340956619239167,above,459.7,third_back,0.008114035087719273,True,True,True,False,3.6999999999999886,444.90000000000003,15:00,454.05,time,0.5270270270270255,False
2025-10-01,A,RBLBANK,short,1,10:00,269.15,269.9,0.809795944610884,below,270.1,third_back,0.0035296303176668977,True,True,True,True,0.9500000000000455,266.29999999999984,10:10,266.29999999999984,target,3.0,False
2025-10-03,A,BAJAJHLDNG,short,1,10:00,11896.0,11899.0,0.5993807493183553,below,11910.0,third_back,0.0011768661735036988,True,True,True,True,14.0,11854.0,10:10,11854.0,target,3.0,False
2025-10-06,A,LTF,long,4,10:05,257.1,256.93,0.6942338239033526,below,255.6,third_back,0.005834305717619713,True,True,True,False,1.5000000000000284,261.60000000000014,15:00,259.4,time,1.533333333333274,False
2025-10-07,A,CAMS,long,4,10:00,780.0,779.8,1.2509947793758505,above,775.6,third_back,0.005641025641025612,True,True,True,True,4.399999999999977,793.1999999999999,10:15,775.6,stop,-1.0,False
2025-10-08,A,NATIONALUM,long,1,10:00,223.13,222.4,0.6883017663672139,above,221.87,third_back,0.005646932281629503,True,True,True,True,1.259999999999991,226.90999999999997,11:15,221.87,stop,-1.0,False
2025-10-09,A,AUROPHARMA,long,4,10:10,1115.9,1112.9,1.3839538418658732,above,1106.6,third_back,0.00833408011470578,True,True,True,True,9.300000000000182,1143.8000000000006,10:50,1106.6,stop,-1.0,False
2025-10-10,A,BLUESTARCO,long,1,10:25,1939.9,1939.3,0.4758211109562372,below,1936.7,third_back,0.001649569565441541,True,True,True,False,3.2000000000000455,1949.5000000000002,10:35,1936.7,stop,-1.0,False
2025-10-13,A,HDFCAMC,long,2,10:00,2760.6,2759.2,1.2740879059561458,above,2754.7,third_back,0.002137216547127469,True,True,True,True,5.900000000000091,2778.3,10:05,2754.7,stop,-1.0,False
2025-10-14,A,ANGELONE,long,4,10:00,242.8,242.5,0.5712815114726486,above,240.6,third_back,0.009060955518945705,True,True,True,True,2.200000000000017,249.40000000000006,10:05,240.6,stop,-1.0,False
2025-10-15,A,ICICIGI,long,1,10:00,1984.0,1981.1,0.4940879950034935,above,1964.4,swing_body,0.00987903225806447,True,True,True,True,19.59999999999991,2042.7999999999997,15:00,2010.9,time,1.3724489795918478,False
2025-10-16,A,HDFCAMC,long,3,10:10,2801.2,2796.3,0.8844267156533816,below,2784.1,swing_body,0.006104526631443635,True,True,True,False,17.09999999999991,2852.4999999999995,10:25,2852.4999999999995,target,3.0,False
2025-10-17,A,DELHIVERY,long,4,10:15,455.3,454.45,0.9642613017679914,above,451.0,swing_body,0.009444322424774899,True,True,True,True,4.300000000000011,468.20000000000005,15:00,465.35,time,2.337209302325578,False
2025-10-20,A,AUBANK,short,2,10:00,839.15,840.85,0.44522517060739,above,844.0,third_back,0.00577965798724903,True,True,True,False,4.850000000000023,824.5999999999999,10:15,844.0,stop,-1.0,False
2025-10-23,A,PATANJALI,long,2,10:00,596.0,592.0,1.3559612601677595,above,592.75,third_back,0.005453020134228188,True,True,True,True,3.25,605.75,13:50,592.75,stop,-1.0,False
2025-10-24,A,LAURUSLABS,short,1,10:00,905.5,905.8,0.29518339895661216,below,911.35,third_back,0.006460519050248506,True,True,True,True,5.850000000000023,887.9499999999999,10:10,911.35,stop,-1.0,False
2025-10-27,A,SBILIFE,short,1,10:20,1897.2,1898.0,0.3648575917056964,above,1899.9,third_back,0.0014231499051233637,True,True,True,False,2.7000000000000455,1889.1,10:25,1899.9,stop,-1.0,False
2025-10-28,A,PNBHOUSING,short,3,10:55,919.3,919.4,0.44668796760531787,below,919.95,third_back,0.0007070597193517796,True,True,True,True,0.650000000000091,917.3499999999997,11:00,919.95,stop,-1.0,False
2025-10-29,A,SAIL,long,2,10:45,142.5,142.45,0.34417823464574326,above,142.34,third_back,0.0011228070175438357,True,True,True,True,0.1599999999999966,142.98,10:50,142.34,stop,-1.0,False
2025-10-30,A,LT,long,4,10:00,4056.0,4047.0,0.7736755714472486,above,4037.6,third_back,0.00453648915187379,True,True,True,True,18.40000000000009,4111.200000000001,10:20,4037.6,stop,-1.0,False
2025-10-31,A,LODHA,long,4,10:00,1206.6,1203.9,1.309713059970875,above,1201.0,third_back,0.004641140394496858,True,True,True,True,5.599999999999909,1223.3999999999996,10:10,1201.0,stop,-1.0,False
2025-11-03,A,SHRIRAMFIN,long,3,10:05,791.25,788.4,0.697857324247755,above,783.6,swing_body,0.0096682464454976,True,True,True,True,7.649999999999977,814.1999999999999,10:50,783.6,stop,-1.0,False
2025-11-04,A,TATACONSUM,short,2,10:15,1162.0,1164.0,0.9221257955652105,below,1167.5,swing_body,0.004733218588640275,True,True,True,True,5.5,1145.5,10:45,1167.5,stop,-1.0,False
2025-11-06,A,BRITANNIA,short,3,10:00,6098.0,6099.0,0.3142405309450063,below,6103.0,third_back,0.0008199409642505739,True,True,True,True,5.0,6083.0,10:10,6083.0,target,3.0,False
2025-11-07,A,BHARTIARTL,short,1,10:00,2014.0,2016.3,0.7737930680247525,below,2014.6,third_back,0.0002979145978152478,True,True,True,True,0.599999999999909,2012.2000000000003,10:05,2012.2000000000003,target,3.0,False
2025-11-10,A,TRENT,short,2,10:00,2876.7,2905.2,0.5720426644667027,below,2902.7,swing_body,0.009038133972955123,True,True,True,True,26.0,2798.7,15:00,2853.3,time,0.899999999999986,False
2025-11-11,A,BAJAJFINSV,short,2,10:00,1979.5,1988.9,0.5337834506290287,below,1994.1,third_back,0.007375599898964339,True,True,True,True,14.599999999999909,1935.7000000000003,15:00,1981.9,time,-0.16438356164384288,False
2025-11-12,A,FORTIS,short,4,10:10,956.5,957.7,0.5496405122706557,below,962.5,third_back,0.006272869837950863,True,True,True,True,6.0,938.5,10:25,962.5,stop,-1.0,False
2025-11-13,A,PRESTIGE,long,4,10:15,1761.0,1760.8,0.8649996182248283,above,1754.3,third_back,0.003804656445201616,True,True,True,True,6.7000000000000455,1781.1000000000001,10:20,1754.3,stop,-1.0,False
2025-11-14,A,MUTHOOTFIN,long,3,10:05,3706.6,3706.0,0.30006512079288467,above,3696.7,third_back,0.0026709113473264152,True,True,True,True,9.900000000000091,3736.3,11:10,3736.3,target,3.0,False
2025-11-17,A,INOXWIND,short,4,10:00,147.37,148.07,0.4202768978858985,below,148.0,third_back,0.004274954196919287,True,True,True,True,0.6299999999999955,145.48000000000002,10:15,148.0,stop,-1.0,False
2025-11-18,A,GMRAIRPORT,long,4,10:05,101.82,101.81,0.5090661928307435,above,101.5,third_back,0.0031428010214102652,True,True,True,True,0.3199999999999932,102.77999999999997,10:10,101.5,stop,-1.0,False
2025-11-19,A,PERSISTENT,long,3,10:00,6255.0,6250.0,0.506919721237707,above,6247.0,third_back,0.001278976818545164,True,True,True,True,8.0,6279.0,10:05,6279.0,target,3.0,False
2025-11-20,A,NBCC,short,2,10:00,114.34,114.65,0.5710456406924536,below,114.98,third_back,0.0055973412629001275,True,True,True,True,0.6400000000000006,112.42,10:10,114.98,stop,-1.0,False
2025-11-21,A,GODREJCP,long,1,10:00,1123.2,1120.0,1.9123334704876764,above,1118.7,third_back,0.004006410256410256,True,True,True,True,4.5,1136.7,11:40,1118.7,stop,-1.0,False
2025-11-24,A,HAL,short,4,10:05,4448.0,4452.0,0.6278950735508784,above,4467.0,third_back,0.00427158273381295,True,True,True,False,19.0,4391.0,13:45,4467.0,stop,-1.0,False
2025-11-25,A,RVNL,short,3,10:05,316.15,316.75,0.9063297705434713,below,319.1,swing_body,0.00933101375929162,True,True,True,True,2.9500000000000455,307.29999999999984,11:00,319.1,stop,-1.0,False
2025-11-26,A,CGPOWER,long,2,10:00,690.1,689.1,1.2489913432585473,above,688.35,third_back,0.0025358643674829734,True,True,True,True,1.75,695.35,10:10,688.35,stop,-1.0,False
2025-11-27,A,ASHOKLEY,long,1,10:05,156.28,155.97,1.2351982605190528,above,154.82,third_back,0.009342206296391143,True,True,True,True,1.460000000000008,160.66000000000003,15:00,158.72,time,1.6712328767123181,False
2025-11-28,A,SRF,long,2,10:30,2927.4,2924.0,1.3617880293827491,above,2916.0,third_back,0.003894240623078531,True,True,True,True,11.400000000000091,2961.6000000000004,10:45,2916.0,stop,-1.0,False
2025-12-01,A,HINDZINC,short,2,10:10,495.4,495.5,0.582793703893357,below,497.15,swing_body,0.0035324989907145744,True,True,True,True,1.75,490.15,10:20,497.15,stop,-1.0,False
2025-12-02,A,LODHA,short,4,10:20,1118.5,1118.8,0.5786345738244194,below,1120.6,third_back,0.0018775145283861502,True,True,True,True,2.099999999999909,1112.2000000000003,10:30,1120.6,stop,-1.0,False
2025-12-03,A,INDIANB,short,3,10:00,808.6,811.1,1.1867156812802064,below,812.7,third_back,0.0050704922087559025,True,True,True,True,4.100000000000023,796.3,10:45,796.3,target,3.0,False
2025-12-04,A,PETRONET,long,1,10:00,279.2,278.8,1.529084007186641,above,277.35,third_back,0.006626074498567214,True,True,True,True,1.849999999999966,284.7499999999999,15:00,280.85,time,0.8918918918919267,False
2025-12-05,A,INDIGO,short,4,10:10,5325.0,5342.0,1.1812652429722643,below,5364.5,third_back,0.007417840375586854,True,True,True,True,39.5,5206.5,13:05,5364.5,stop,-1.0,False
2025-12-08,A,INDIGO,long,1,10:05,5160.5,5152.0,0.48973526514234084,above,5150.0,third_back,0.0020346865613797113,True,True,True,True,10.5,5192.0,10:10,5150.0,stop,-1.0,False
2025-12-10,A,TIINDIA,short,1,10:00,2712.5,2724.0,0.9175312089112221,above,2721.8,third_back,0.0034285714285714956,True,True,True,False,9.300000000000182,2684.5999999999995,10:15,2721.8,stop,-1.0,False
2025-12-11,A,SWIGGY,long,3,10:35,406.0,404.9,1.4385529965250023,above,402.6,swing_body,0.008374384236453146,True,True,True,True,3.3999999999999773,416.19999999999993,11:05,402.6,stop,-1.0,False
2025-12-12,A,PATANJALI,short,2,10:00,533.1,533.25,0.8035181890527822,below,534.25,third_back,0.002157193772275328,True,True,True,True,1.1499999999999773,529.6500000000001,14:10,534.25,stop,-1.0,False
2025-12-15,A,AMBER,short,4,10:00,6715.5,6717.0,0.6465989180817888,above,6755.0,third_back,0.005881914972824064,True,True,True,False,39.5,6597.0,10:20,6755.0,stop,-1.0,False
2025-12-16,A,SUPREMEIND,long,1,10:15,3380.6,3371.4,1.2400663824237512,above,3362.2,third_back,0.005442820801041262,True,True,True,True,18.40000000000009,3435.8,10:30,3362.2,stop,-1.0,False
2025-12-17,A,POLYCAB,short,1,11:00,7070.5,7072.5,0.7717423157951907,below,7090.0,third_back,0.002757937911038823,True,True,True,True,19.5,7012.0,11:25,7090.0,stop,-1.0,False
2025-12-18,A,HDFCAMC,long,3,10:00,2608.4,2607.4,0.799345185800484,above,2591.3,third_back,0.006555742984204842,True,True,True,True,17.09999999999991,2659.7,13:00,2659.7,target,3.0,False
2025-12-19,A,TATAELXSI,long,4,10:05,5179.5,5165.5,1.4930473241912365,above,5152.0,third_back,0.005309392798532677,True,True,True,True,27.5,5262.0,10:35,5262.0,target,3.0,False
2025-12-22,A,CHOLAFIN,short,4,10:35,1620.0,1622.2,0.3729581953751389,below,1627.1,third_back,0.00438271604938266,True,True,True,True,7.099999999999909,1598.7000000000003,11:00,1627.1,stop,-1.0,False
2025-12-23,A,CHOLAFIN,long,3,10:00,1686.2,1678.0,1.1228884288334016,above,1670.5,third_back,0.009310876527102387,True,True,True,True,15.700000000000045,1733.3000000000002,15:00,1681.9,time,-0.27388535031846767,False
2025-12-24,A,MANAPPURAM,long,2,10:00,307.0,304.95,1.3999758736991148,above,305.0,third_back,0.006514657980456026,True,True,True,True,2.0,313.0,10:25,313.0,target,3.0,False
2025-12-26,A,RVNL,long,1,10:00,378.25,376.9,0.999158963711944,above,374.6,third_back,0.009649702577660218,True,True,True,True,3.6499999999999773,389.19999999999993,10:40,389.19999999999993,target,3.0,False
2025-12-29,A,SAIL,long,3,10:20,137.84,137.69,1.271762705513307,above,137.6,third_back,0.0017411491584446393,True,True,True,True,0.2400000000000091,138.56000000000003,10:30,137.6,stop,-1.0,False
2025-12-30,A,JUBLFOOD,long,1,10:05,569.25,568.25,1.1054070878803597,above,565.0,third_back,0.007465963987703118,True,True,True,True,4.25,582.0,11:00,565.0,stop,-1.0,False
2025-12-31,A,JSWSTEEL,long,1,10:00,1163.2,1162.0,0.33081485368034724,above,1155.0,third_back,0.007049518569463588,True,True,True,True,8.200000000000045,1187.8000000000002,15:00,1166.5,time,0.4024390243902361,False
2026-01-01,A,PRESTIGE,short,4,10:00,1593.0,1595.6,1.7366819949001495,below,1599.7,third_back,0.004205900816070337,True,True,True,True,6.7000000000000455,1572.8999999999999,11:00,1599.7,stop,-1.0,False
