date,checkpoint,r_rank,symbol,r_factor,cv,baseline,in_basket,tradingview
2025-06-30,09:25,1,TORNTPHARM,18.068677495672155,569363.0,31511.05,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,09:25,2,GODFRYPHLP,10.524896933991728,240105.0,22813.05,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,09:25,3,BHEL,8.468223448754278,5671494.0,669738.35,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,09:25,4,UNOMINDA,7.595212545176607,300099.0,39511.6,True,https://www.tradingview.com/chart/?symbol=NSE:UNOMINDA
2025-06-30,09:25,5,LAURUSLABS,4.433075181509658,725160.0,163579.45,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,09:25,6,AUROPHARMA,4.219939853692546,304149.0,72074.25,False,https://www.tradingview.com/chart/?symbol=NSE:AUROPHARMA
2025-06-30,09:25,7,FEDERALBNK,4.052240730718652,1925439.0,475154.15,False,https://www.tradingview.com/chart/?symbol=NSE:FEDERALBNK
2025-06-30,09:25,8,WAAREEENER,3.630002700623785,797072.0,219578.9,False,https://www.tradingview.com/chart/?symbol=NSE:WAAREEENER
2025-06-30,09:25,9,HEROMOTOCO,3.5680387742913586,155331.0,43534.0,False,https://www.tradingview.com/chart/?symbol=NSE:HEROMOTOCO
2025-06-30,09:25,10,JIOFIN,3.2796412888101436,6165387.0,1879896.75,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,09:30,1,TORNTPHARM,18.641933737576768,719711.0,38607.1,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,09:30,2,GODFRYPHLP,8.793857545703926,275049.0,31277.4,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,09:30,3,BHEL,7.995086296822545,6699096.0,837901.65,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,09:30,4,UNOMINDA,7.792265154669666,400471.0,51393.4,True,https://www.tradingview.com/chart/?symbol=NSE:UNOMINDA
2025-06-30,09:30,5,AUROPHARMA,4.666136537377682,425131.0,91109.85,False,https://www.tradingview.com/chart/?symbol=NSE:AUROPHARMA
2025-06-30,09:30,6,LAURUSLABS,4.269361120283623,895348.0,209714.75,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,09:30,7,WAAREEENER,3.7685196669577703,1110520.0,294683.35,False,https://www.tradingview.com/chart/?symbol=NSE:WAAREEENER
2025-06-30,09:30,8,FEDERALBNK,3.6760401082095466,2339481.0,636413.35,False,https://www.tradingview.com/chart/?symbol=NSE:FEDERALBNK
2025-06-30,09:30,9,HEROMOTOCO,3.2831604259704568,179199.0,54581.25,False,https://www.tradingview.com/chart/?symbol=NSE:HEROMOTOCO
2025-06-30,09:30,10,JIOFIN,3.1801214373961715,7647958.0,2404926.4,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,09:45,1,TORNTPHARM,15.598201299021262,854705.0,54795.1,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,09:45,2,GODFRYPHLP,10.86718700634353,593337.0,54598.95,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,09:45,3,BHEL,7.195614938591163,9514685.0,1322289.35,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,09:45,4,UNOMINDA,6.038085536105571,528113.0,87463.65,True,https://www.tradingview.com/chart/?symbol=NSE:UNOMINDA
2025-06-30,09:45,5,AUROPHARMA,4.763189938994408,627239.0,131684.65,False,https://www.tradingview.com/chart/?symbol=NSE:AUROPHARMA
2025-06-30,09:45,6,AMBER,3.9089899542803583,198529.0,50787.8,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,09:45,7,JIOFIN,3.540198668434414,12782718.0,3610734.65,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,09:45,8,LAURUSLABS,3.521049243793547,1094312.0,310791.45,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,09:45,9,HEROMOTOCO,3.0224783076301662,248432.0,82194.8,False,https://www.tradingview.com/chart/?symbol=NSE:HEROMOTOCO
2025-06-30,09:45,10,WAAREEENER,3.017647651796952,1442884.0,478148.6,False,https://www.tradingview.com/chart/?symbol=NSE:WAAREEENER
2025-06-30,10:00,1,TORNTPHARM,13.745312508244332,911774.0,66333.45,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,10:00,2,GODFRYPHLP,10.997820541725796,746322.0,67860.9,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,10:00,3,BHEL,6.273565538184591,10639028.0,1695850.3,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,10:00,4,360ONE,6.261931077019736,1961466.0,313236.6,True,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-06-30,10:00,5,UNOMINDA,5.018048160171033,574354.0,114457.65,False,https://www.tradingview.com/chart/?symbol=NSE:UNOMINDA
2025-06-30,10:00,6,AMBER,4.420889667169847,268995.0,60846.35,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,10:00,7,AUROPHARMA,4.1018758201592815,713469.0,173937.25,False,https://www.tradingview.com/chart/?symbol=NSE:AUROPHARMA
2025-06-30,10:00,8,PATANJALI,3.7512099755877677,1388712.0,370203.75,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,10:00,9,JIOFIN,3.511563854263185,15662876.0,4460370.55,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,10:00,10,LAURUSLABS,3.2377351895973807,1246874.0,385106.85,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,10:15,1,TORNTPHARM,12.9683482163729,1012437.0,78069.85,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,10:15,2,GODFRYPHLP,11.29472072109044,908226.0,80411.55,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,10:15,3,BHEL,5.645409648931733,11474878.0,2032603.25,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,10:15,4,360ONE,5.413006146715522,2012953.0,371873.4,True,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-06-30,10:15,5,AMBER,4.267714920427659,295465.0,69232.6,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,10:15,6,UNOMINDA,4.118367924245851,598362.0,145291.05,False,https://www.tradingview.com/chart/?symbol=NSE:UNOMINDA
2025-06-30,10:15,7,AUROPHARMA,3.787110466941864,791191.0,208916.8,False,https://www.tradingview.com/chart/?symbol=NSE:AUROPHARMA
2025-06-30,10:15,8,PATANJALI,3.6585344113589877,1539195.0,420713.55,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,10:15,9,JIOFIN,3.456089920605987,17452829.0,5049877.0,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,10:15,10,LICI,3.332260724691262,2169504.0,651060.7,False,https://www.tradingview.com/chart/?symbol=NSE:LICI
2025-06-30,10:30,1,TORNTPHARM,12.40994171653442,1099326.0,88584.3,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,10:30,2,GODFRYPHLP,10.689575284535868,982791.0,91939.2,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,10:30,3,BHEL,5.152356301495236,12006007.0,2330197.35,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,10:30,4,360ONE,4.976334238295992,2060544.0,414068.65,True,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-06-30,10:30,5,AMBER,4.003050199328283,321273.0,80257.05,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,10:30,6,PATANJALI,3.867225372988863,2059359.0,532515.9,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,10:30,7,LAURUSLABS,3.708415179087478,1812581.0,488775.1,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,10:30,8,LICI,3.5662886514709977,2641652.0,740728.6,False,https://www.tradingview.com/chart/?symbol=NSE:LICI
2025-06-30,10:30,9,AUROPHARMA,3.5184559507585695,853408.0,242551.85,False,https://www.tradingview.com/chart/?symbol=NSE:AUROPHARMA
2025-06-30,10:30,10,JIOFIN,3.4924853794809514,19644921.0,5624911.45,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,10:45,1,TORNTPHARM,11.640582010231231,1141277.0,98042.95,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,10:45,2,GODFRYPHLP,10.929673011152635,1105890.0,101182.35,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,10:45,3,BHEL,5.173320473056727,13168754.0,2545512.9,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,10:45,4,360ONE,4.843901950092739,2119156.0,437489.45,True,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-06-30,10:45,5,AMBER,4.245843089539553,366923.0,86419.35,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,10:45,6,PATANJALI,3.861890560891013,2351739.0,608960.55,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,10:45,7,LAURUSLABS,3.620460208036431,2041756.0,563949.3,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,10:45,8,LICI,3.541486166077282,2905448.0,820403.6,False,https://www.tradingview.com/chart/?symbol=NSE:LICI
2025-06-30,10:45,9,JIOFIN,3.285469894011031,20779939.0,6324799.7,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,10:45,10,UNOMINDA,3.250696262633946,662383.0,203766.5,False,https://www.tradingview.com/chart/?symbol=NSE:UNOMINDA
2025-06-30,11:00,1,GODFRYPHLP,11.228014628740699,1255374.0,111807.3,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,11:00,2,TORNTPHARM,10.659207292534832,1174707.0,110205.85,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,11:00,3,BHEL,4.9609874847480535,13576124.0,2736576.95,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,11:00,4,360ONE,4.478862514247004,2173884.0,485365.2,True,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-06-30,11:00,5,AMBER,4.293188065524726,389753.0,90784.05,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,11:00,6,PATANJALI,3.885599347103863,2674527.0,688317.75,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,11:00,7,LAURUSLABS,3.4722581965332973,2202544.0,634326.1,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,11:00,8,LICI,3.3982959785016784,3046502.0,896479.3,False,https://www.tradingview.com/chart/?symbol=NSE:LICI
2025-06-30,11:00,9,AUROPHARMA,2.9622009768762187,938321.0,316764.8,False,https://www.tradingview.com/chart/?symbol=NSE:AUROPHARMA
2025-06-30,11:00,10,JIOFIN,2.9284774160734663,21725813.0,7418808.45,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,11:15,1,GODFRYPHLP,11.269893337722825,1427514.0,126666.15,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,11:15,2,TORNTPHARM,9.742776138925784,1205159.0,123697.7,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,11:15,3,BHEL,4.798552026366809,14080295.0,2934279.95,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,11:15,4,360ONE,4.319047011894137,2228928.0,516069.4,True,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-06-30,11:15,5,AMBER,4.136126633874,397981.0,96220.7,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,11:15,6,PATANJALI,3.584195799641485,2707680.0,755449.8,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,11:15,7,LAURUSLABS,3.3211827955456266,2329554.0,701423.0,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,11:15,8,LICI,3.224938856497263,3144188.0,974960.5,False,https://www.tradingview.com/chart/?symbol=NSE:LICI
2025-06-30,11:15,9,WAAREEENER,2.9912220779730827,2844702.0,951016.65,False,https://www.tradingview.com/chart/?symbol=NSE:WAAREEENER
2025-06-30,11:15,10,JIOFIN,2.828654942237185,22960081.0,8116960.7,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,11:30,1,GODFRYPHLP,10.079993581257272,1507584.0,149562.0,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,11:30,2,TORNTPHARM,9.44119669616341,1249363.0,132331.0,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,11:30,3,BHEL,4.705222188132446,14704970.0,3125244.55,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,11:30,4,360ONE,4.219364053600582,2264908.0,536788.95,True,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-06-30,11:30,5,AMBER,3.932846237669135,411078.0,104524.3,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,11:30,6,WAAREEENER,3.6631157486229156,3661395.0,999530.25,False,https://www.tradingview.com/chart/?symbol=NSE:WAAREEENER
2025-06-30,11:30,7,PATANJALI,3.343777642783302,2729625.0,816329.7,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,11:30,8,LAURUSLABS,3.207591021324649,2444202.0,762005.5,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,11:30,9,LICI,3.169845313088676,3309910.0,1044186.6,False,https://www.tradingview.com/chart/?symbol=NSE:LICI
2025-06-30,11:30,10,JIOFIN,2.750191141610226,23819010.0,8660856.2,False,https://www.tradingview.com/chart/?symbol=NSE:JIOFIN
2025-06-30,15:00,1,GODFRYPHLP,8.644849650181962,2325315.0,268982.7,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,15:00,2,TORNTPHARM,6.892022410113028,2008733.0,291457.7,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,15:00,3,WAAREEENER,4.630041577422783,8003798.0,1728666.55,True,https://www.tradingview.com/chart/?symbol=NSE:WAAREEENER
2025-06-30,15:00,4,BHEL,3.290130381017838,20921210.0,6358778.4,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,15:00,5,KAYNES,3.1767744042878454,1447144.0,455538.8,False,https://www.tradingview.com/chart/?symbol=NSE:KAYNES
2025-06-30,15:00,6,AMBER,2.876924486079165,618760.0,215076.9,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,15:00,7,PATANJALI,2.6839168486443374,4630509.0,1725280.35,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,15:00,8,LAURUSLABS,2.5979440682814774,4085289.0,1572508.45,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,15:00,9,360ONE,2.4977107914886085,2713790.0,1086510.9,False,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-06-30,15:00,10,FORCEMOT,2.247372013290957,255022.0,113475.65,False,https://www.tradingview.com/chart/?symbol=NSE:FORCEMOT
2025-06-30,15:30,1,GODFRYPHLP,7.958080247874663,2468766.0,310221.3,True,https://www.tradingview.com/chart/?symbol=NSE:GODFRYPHLP
2025-06-30,15:30,2,TORNTPHARM,5.648789496450209,2180879.0,386079.0,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-06-30,15:30,3,WAAREEENER,4.0481279367870915,9068414.0,2240150.05,True,https://www.tradingview.com/chart/?symbol=NSE:WAAREEENER
2025-06-30,15:30,4,BHEL,3.2231633027670643,24023336.0,7453341.25,True,https://www.tradingview.com/chart/?symbol=NSE:BHEL
2025-06-30,15:30,5,KAYNES,3.045639910561469,1563436.0,513335.8,False,https://www.tradingview.com/chart/?symbol=NSE:KAYNES
2025-06-30,15:30,6,AMBER,2.709872132168269,671980.0,247974.8,False,https://www.tradingview.com/chart/?symbol=NSE:AMBER
2025-06-30,15:30,7,FORCEMOT,2.5909465950221473,334902.0,129258.55,False,https://www.tradingview.com/chart/?symbol=NSE:FORCEMOT
2025-06-30,15:30,8,PATANJALI,2.578778216947631,5588715.0,2167194.9,False,https://www.tradingview.com/chart/?symbol=NSE:PATANJALI
2025-06-30,15:30,9,LAURUSLABS,2.528893315429529,4808208.0,1901309.15,False,https://www.tradingview.com/chart/?symbol=NSE:LAURUSLABS
2025-06-30,15:30,10,360ONE,2.2289908647140972,2854727.0,1280726.2,False,https://www.tradingview.com/chart/?symbol=NSE:360ONE
2025-07-01,09:25,1,APOLLOHOSP,15.309329759276045,437484.0,28576.3,True,https://www.tradingview.com/chart/?symbol=NSE:APOLLOHOSP
2025-07-01,09:25,2,MANKIND,10.876843985921301,233472.0,21465.05,True,https://www.tradingview.com/chart/?symbol=NSE:MANKIND
2025-07-01,09:25,3,IDFCFIRSTB,6.758064652871475,13591009.0,2011080.05,True,https://www.tradingview.com/chart/?symbol=NSE:IDFCFIRSTB
2025-07-01,09:25,4,AMBUJACEM,6.567563580727826,442993.0,67451.65,True,https://www.tradingview.com/chart/?symbol=NSE:AMBUJACEM
2025-07-01,09:25,5,NMDC,4.814050637846215,9193412.0,1909704.05,False,https://www.tradingview.com/chart/?symbol=NSE:NMDC
2025-07-01,09:25,6,ICICIPRULI,3.951642570616256,168109.0,42541.55,False,https://www.tradingview.com/chart/?symbol=NSE:ICICIPRULI
2025-07-01,09:25,7,DALBHARAT,3.8304185461805815,41439.0,10818.4,False,https://www.tradingview.com/chart/?symbol=NSE:DALBHARAT
2025-07-01,09:25,8,TORNTPHARM,3.4135745115651788,198945.0,58280.55,False,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-07-01,09:25,9,DIXON,3.353895549588204,126709.0,37779.65,False,https://www.tradingview.com/chart/?symbol=NSE:DIXON
2025-07-01,09:25,10,INDUSTOWER,3.2838453109827825,1221864.0,372083.3,False,https://www.tradingview.com/chart/?symbol=NSE:INDUSTOWER
2025-07-01,09:30,1,APOLLOHOSP,13.61259213628736,544714.0,40015.45,True,https://www.tradingview.com/chart/?symbol=NSE:APOLLOHOSP
2025-07-01,09:30,2,MANKIND,8.71853954000593,257295.0,29511.25,True,https://www.tradingview.com/chart/?symbol=NSE:MANKIND
2025-07-01,09:30,3,AMBUJACEM,6.781566798544127,603966.0,89059.95,True,https://www.tradingview.com/chart/?symbol=NSE:AMBUJACEM
2025-07-01,09:30,4,IDFCFIRSTB,5.99605853515565,17037386.0,2841430.9,True,https://www.tradingview.com/chart/?symbol=NSE:IDFCFIRSTB
2025-07-01,09:30,5,NMDC,4.3350009701930015,10556085.0,2435082.5,False,https://www.tradingview.com/chart/?symbol=NSE:NMDC
2025-07-01,09:30,6,ICICIPRULI,4.188674462976914,237972.0,56813.2,False,https://www.tradingview.com/chart/?symbol=NSE:ICICIPRULI
2025-07-01,09:30,7,DALBHARAT,3.8733859724100244,55286.0,14273.3,False,https://www.tradingview.com/chart/?symbol=NSE:DALBHARAT
2025-07-01,09:30,8,DIXON,3.4714844393743975,175893.0,50667.95,False,https://www.tradingview.com/chart/?symbol=NSE:DIXON
2025-07-01,09:30,9,ADANIPOWER,3.2130748485977483,11627460.0,3618795.25,False,https://www.tradingview.com/chart/?symbol=NSE:ADANIPOWER
2025-07-01,09:30,10,TORNTPHARM,3.0518064461845524,221252.0,72498.7,False,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-07-01,09:45,1,APOLLOHOSP,12.29530075790316,709828.0,57731.65,True,https://www.tradingview.com/chart/?symbol=NSE:APOLLOHOSP
2025-07-01,09:45,2,IDFCFIRSTB,6.628490735941071,26588672.0,4011270.9,True,https://www.tradingview.com/chart/?symbol=NSE:IDFCFIRSTB
2025-07-01,09:45,3,AMBUJACEM,5.698953954091306,965647.0,169442.85,True,https://www.tradingview.com/chart/?symbol=NSE:AMBUJACEM
2025-07-01,09:45,4,MANKIND,5.201622816643761,276105.0,53080.55,True,https://www.tradingview.com/chart/?symbol=NSE:MANKIND
2025-07-01,09:45,5,ICICIPRULI,5.082964355967843,434627.0,85506.6,False,https://www.tradingview.com/chart/?symbol=NSE:ICICIPRULI
2025-07-01,09:45,6,CGPOWER,4.539418041012411,1375603.0,303035.1,False,https://www.tradingview.com/chart/?symbol=NSE:CGPOWER
2025-07-01,09:45,7,NMDC,3.6972767554750434,13217718.0,3574987.45,False,https://www.tradingview.com/chart/?symbol=NSE:NMDC
2025-07-01,09:45,8,DALBHARAT,3.5449759137551258,79182.0,22336.4,False,https://www.tradingview.com/chart/?symbol=NSE:DALBHARAT
2025-07-01,09:45,9,ADANIPOWER,3.37597789407621,18386055.0,5446142.0,False,https://www.tradingview.com/chart/?symbol=NSE:ADANIPOWER
2025-07-01,09:45,10,TORNTPHARM,3.2806738884123807,309817.0,94437.0,False,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-07-01,10:00,1,APOLLOHOSP,11.364860932377116,878714.0,77318.5,True,https://www.tradingview.com/chart/?symbol=NSE:APOLLOHOSP
2025-07-01,10:00,2,MANKIND,6.490857050401844,453326.0,69840.7,True,https://www.tradingview.com/chart/?symbol=NSE:MANKIND
2025-07-01,10:00,3,IDFCFIRSTB,6.025797993740859,30244127.0,5019107.35,True,https://www.tradingview.com/chart/?symbol=NSE:IDFCFIRSTB
2025-07-01,10:00,4,ICICIPRULI,4.6644480757241285,527081.0,112999.65,True,https://www.tradingview.com/chart/?symbol=NSE:ICICIPRULI
2025-07-01,10:00,5,AMBUJACEM,4.452291860769082,1062787.0,238705.6,False,https://www.tradingview.com/chart/?symbol=NSE:AMBUJACEM
2025-07-01,10:00,6,CGPOWER,4.180302828571174,1615380.0,386426.55,False,https://www.tradingview.com/chart/?symbol=NSE:CGPOWER
2025-07-01,10:00,7,TORNTPHARM,3.7301750439399783,403770.0,108244.25,False,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-07-01,10:00,8,NMDC,3.442056324564911,15479852.0,4497268.65,False,https://www.tradingview.com/chart/?symbol=NSE:NMDC
2025-07-01,10:00,9,ADANIPOWER,3.064860910524732,21180155.0,6910641.5,False,https://www.tradingview.com/chart/?symbol=NSE:ADANIPOWER
2025-07-01,10:00,10,DALBHARAT,2.9624939526909464,87261.0,29455.25,False,https://www.tradingview.com/chart/?symbol=NSE:DALBHARAT
2025-07-01,10:15,1,APOLLOHOSP,10.772800332831034,976194.0,90616.55,True,https://www.tradingview.com/chart/?symbol=NSE:APOLLOHOSP
2025-07-01,10:15,2,MANKIND,5.917621504274459,487383.0,82361.3,True,https://www.tradingview.com/chart/?symbol=NSE:MANKIND
2025-07-01,10:15,3,IDFCFIRSTB,5.440365896420881,33468257.0,6151839.35,True,https://www.tradingview.com/chart/?symbol=NSE:IDFCFIRSTB
2025-07-01,10:15,4,DALBHARAT,4.704278152513959,178191.0,37878.5,True,https://www.tradingview.com/chart/?symbol=NSE:DALBHARAT
2025-07-01,10:15,5,ICICIPRULI,4.176719191298669,592869.0,141946.1,False,https://www.tradingview.com/chart/?symbol=NSE:ICICIPRULI
2025-07-01,10:15,6,CGPOWER,4.17091961525364,1933352.0,463531.35,False,https://www.tradingview.com/chart/?symbol=NSE:CGPOWER
2025-07-01,10:15,7,TORNTPHARM,4.137128067245803,514697.0,124409.25,False,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-07-01,10:15,8,NMDC,3.83618921427773,20124087.0,5245853.6,False,https://www.tradingview.com/chart/?symbol=NSE:NMDC
2025-07-01,10:15,9,AMBUJACEM,3.545564292548831,1217815.0,343475.65,False,https://www.tradingview.com/chart/?symbol=NSE:AMBUJACEM
2025-07-01,10:15,10,ADANIPOWER,2.8828722536755915,22919460.0,7950217.0,False,https://www.tradingview.com/chart/?symbol=NSE:ADANIPOWER
2025-07-01,10:30,1,APOLLOHOSP,9.539692358762473,1000076.0,104833.15,True,https://www.tradingview.com/chart/?symbol=NSE:APOLLOHOSP
2025-07-01,10:30,2,MANKIND,5.688498782184927,548150.0,96361.1,True,https://www.tradingview.com/chart/?symbol=NSE:MANKIND
2025-07-01,10:30,3,IDFCFIRSTB,4.882724537305587,35134619.0,7195699.6,True,https://www.tradingview.com/chart/?symbol=NSE:IDFCFIRSTB
2025-07-01,10:30,4,TORNTPHARM,4.640647391780114,641011.0,138129.65,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-07-01,10:30,5,CGPOWER,4.421517642075992,2290930.0,518132.05,False,https://www.tradingview.com/chart/?symbol=NSE:CGPOWER
2025-07-01,10:30,6,DALBHARAT,4.285108654346723,195080.0,45525.1,False,https://www.tradingview.com/chart/?symbol=NSE:DALBHARAT
2025-07-01,10:30,7,NMDC,3.997605649584188,23126287.0,5785034.6,False,https://www.tradingview.com/chart/?symbol=NSE:NMDC
2025-07-01,10:30,8,ICICIPRULI,3.5336528637401856,622542.0,176175.2,False,https://www.tradingview.com/chart/?symbol=NSE:ICICIPRULI
2025-07-01,10:30,9,AMBUJACEM,2.9227158876255874,1407785.0,481670.15,False,https://www.tradingview.com/chart/?symbol=NSE:AMBUJACEM
2025-07-01,10:30,10,INDUSTOWER,2.89412249166311,4145190.0,1432278.7,False,https://www.tradingview.com/chart/?symbol=NSE:INDUSTOWER
2025-07-01,10:45,1,APOLLOHOSP,8.62461094612081,1022091.0,118508.65,True,https://www.tradingview.com/chart/?symbol=NSE:APOLLOHOSP
2025-07-01,10:45,2,MANKIND,5.890240813531338,627882.0,106597.0,True,https://www.tradingview.com/chart/?symbol=NSE:MANKIND
2025-07-01,10:45,3,TORNTPHARM,4.996994415614154,745247.0,149139.05,True,https://www.tradingview.com/chart/?symbol=NSE:TORNTPHARM
2025-07-01,10:45,4,CGPOWER,4.430710857428115,2556179.0,576923.0,True,https://www.tradingview.com/chart/?symbol=NSE:CGPOWER
2025-07-01,10:45,5,IDFCFIRSTB,4.4100343253896,37633900.0,8533697.75,False,https://www.tradingview.com/chart/?symbol=NSE:IDFCFIRSTB
2025-07-01,10:45,6,NMDC,4.058305813422574,26354864.0,6494055.7,False,https://www.tradingview.com/chart/?symbol=NSE:NMDC
2025-07-01,10:45,7,DALBHARAT,3.71210969761007,202712.0,54608.3,False,https://www.tradingview.com/chart/?symbol=NSE:DALBHARAT
2025-07-01,10:45,8,ICICIPRULI,3.0708702572551125,655100.0,213327.15,False,https://www.tradingview.com/chart/?symbol=NSE:ICICIPRULI
2025-07-01,10:45,9,DMART,2.9547371363584234,494675.0,167417.6,False,https://www.tradingview.com/chart/?symbol=NSE:DMART
2025-07-01,10:45,10,AMBUJACEM,2.8114318739451702,1585850.0,564072.0,False,https://www.tradingview.com/chart/?symbol=NSE:AMBUJACEM
2025-07-01,11:00,1,APOLLOHOSP,7.818286408161282,1054000.0,134812.15,True,https://www.tradingview.com/chart/?symbol=NSE:APOLLOHOSP
2025-07-01,11:00,2,MANKIND,5.6187980538399245,644232.0,114656.55,True,https://www.tradingview.com/chart/?symbol=NSE:MANKIND
