date,swing_K,symbol,direction,gov_checkpoint,rank_at_cp,trigger_time,entry_price,level_price,atr_ratio,pos_vs_open,stop_price,stop_source,stop_dist_pct,qual_huge,qual_stop,filterA_ok,rolling_ok,R_unit,target_price,be_price,exit_time,exit_price,exit_reason,realized_R,tie_stopfirst
2025-09-08,3,SAIL,long,10:15,3,10:20,133.35,133.15,1.2147149415848155,above,132.45,swing_body,0.006749156355455611,True,True,True,True,0.9000000000000057,136.05,135.15,12:20,132.45,stop,-1.0,False
2025-09-09,3,TIINDIA,long,10:45,1,10:50,3126.0,3120.9,1.064022266771889,above,3103.2,third_back,0.007293666026871459,True,True,True,True,22.800000000000182,3194.4000000000005,3171.6000000000004,15:00,3151.1,time,1.1008771929824435,False
2025-09-10,3,BHARATFORG,long,10:00,3,10:05,1231.3,1229.4,0.36995469633862554,above,1228.6,third_back,0.002192804353122753,True,True,True,True,2.7000000000000455,1239.4,1236.7,10:20,1228.6,stop,-1.0,False
2025-09-11,3,BHEL,long,10:15,4,10:20,226.5,226.25,1.5604750188947436,above,224.52,third_back,0.00874172185430459,True,True,True,True,1.9799999999999898,232.43999999999997,230.45999999999998,15:00,228.42,time,0.9696969696969684,False
2025-09-12,3,LODHA,short,09:45,1,09:50,1180.2,1185.5,1.7346418649215742,below,1188.0,third_back,0.0066090493136756094,True,True,True,True,7.7999999999999545,1156.8000000000002,1164.6000000000001,15:00,1166.5,time,1.7564102564102724,False
2025-09-15,3,RVNL,long,09:45,3,09:45,354.2,353.5,0.9928679350533176,above,351.35,third_back,0.008046301524562299,True,True,True,True,2.849999999999966,362.7499999999999,359.8999999999999,10:20,351.35,stop,-1.0,False
2025-09-16,3,NAUKRI,short,10:30,2,10:40,1361.3,1361.9,0.3706034974468484,below,1364.7,swing_body,0.00249761257621398,True,True,True,True,3.400000000000091,1351.0999999999997,1354.4999999999998,12:55,1351.0999999999997,target,3.0,False
2025-09-17,3,NAUKRI,long,09:45,4,09:55,1391.0,1387.0,1.682308152620775,above,1383.0,third_back,0.005751258087706686,True,True,True,True,8.0,1415.0,1407.0,10:55,1383.0,stop,-1.0,False
2025-09-18,3,COCHINSHIP,short,09:45,4,09:45,1908.0,1909.9,0.6939311069208948,below,1920.3,third_back,0.006446540880503121,True,True,True,True,12.299999999999955,1871.1000000000001,1883.4,10:50,1920.3,stop,-1.0,False
2025-09-19,3,ADANIENSOL,short,10:00,2,10:00,862.5,862.9,0.7272167284241721,below,863.75,third_back,0.0014492753623188406,True,True,True,True,1.25,858.75,860.0,10:20,863.75,stop,-1.0,False
2025-09-22,3,ADANIENT,long,09:45,4,09:50,2523.4,2522.8,0.7880362367528375,above,2515.7,third_back,0.003051438535309611,True,True,True,True,7.700000000000273,2546.500000000001,2538.8000000000006,10:00,2515.7,stop,-1.0,False
2025-09-23,3,TORNTPHARM,long,10:15,3,10:25,3674.8,3672.9,0.5183824184205964,below,3666.4,swing_body,0.0022858386850985336,True,True,True,True,8.400000000000091,3700.0000000000005,3691.6000000000004,13:05,3666.4,stop,-1.0,False
2025-09-24,3,BANKBARODA,short,09:45,4,09:50,246.05,246.1,0.8737856974174921,below,247.1,third_back,0.004267425320056829,True,True,True,True,1.049999999999983,242.90000000000006,243.95000000000005,10:00,247.1,stop,-1.0,False
2025-09-25,3,OIL,long,09:45,2,09:50,420.85,420.3,0.9376034386431766,above,419.5,third_back,0.0032077937507425987,True,True,True,True,1.3500000000000227,424.9000000000001,423.55000000000007,11:45,419.5,stop,-1.0,False
2025-09-26,3,ICICIGI,long,09:45,3,09:50,1900.0,1899.2,1.25157892453591,above,1891.4,third_back,0.004526315789473636,True,True,True,True,8.599999999999909,1925.7999999999997,1917.1999999999998,11:25,1891.4,stop,-1.0,False
2025-09-29,3,CONCOR,long,10:15,4,10:15,528.0,527.8,0.6232591324815895,above,527.25,third_back,0.0014204545454545455,True,True,True,True,0.75,530.25,529.5,10:20,527.25,stop,-1.0,False
2025-09-30,3,LICHSGFIN,long,10:15,4,10:20,569.0,568.65,0.29102779212654817,above,568.05,third_back,0.0016695957820738936,True,True,True,True,0.9500000000000455,571.8500000000001,570.9000000000001,10:45,568.05,stop,-1.0,False
2025-10-01,3,RBLBANK,short,09:45,1,09:50,269.8,269.9,0.8926131117842524,below,272.0,third_back,0.008154188287620417,True,True,True,True,2.1999999999999886,263.20000000000005,265.40000000000003,10:25,263.20000000000005,target,3.0,False
2025-10-03,3,BAJAJHLDNG,short,10:00,1,10:00,11896.0,11899.0,0.5993807493183553,below,11910.0,third_back,0.0011768661735036988,True,True,True,True,14.0,11854.0,11868.0,10:10,11854.0,target,3.0,False
2025-10-06,3,DMART,short,10:15,3,10:20,4318.1,4322.5,1.1126963198774538,below,4347.1,swing_body,0.006715916722632639,True,True,True,True,29.0,4231.1,4260.1,15:00,4304.9,time,0.45517241379312856,False
2025-10-07,3,FEDERALBNK,long,10:30,2,10:40,199.36,199.27,1.9968683568220125,above,198.21,third_back,0.005768459069020895,True,True,True,True,1.1500000000000057,202.81000000000003,201.66000000000003,15:00,199.38,time,0.017391304347810183,False
2025-10-08,3,CROMPTON,short,10:00,4,10:10,286.65,287.1,1.3903569747266589,below,288.2,third_back,0.005407291121576876,True,True,True,True,1.5500000000000114,281.99999999999994,283.54999999999995,15:00,286.0,time,0.41935483870965967,False
2025-10-09,3,AUROPHARMA,long,10:00,4,10:10,1115.9,1112.9,1.3839538418658732,above,1106.6,third_back,0.00833408011470578,True,True,True,True,9.300000000000182,1143.8000000000006,1134.5000000000005,10:50,1106.6,stop,-1.0,False
2025-10-10,3,SONACOMS,long,09:45,2,09:55,446.6,446.45,0.49659446529916335,above,445.65,third_back,0.002127183161666022,True,True,True,True,0.9500000000000455,449.45000000000016,448.5000000000001,10:05,445.65,stop,-1.0,False
2025-10-13,3,YESBANK,short,09:45,4,09:50,23.9,23.94,1.1478246655864601,below,24.01,third_back,0.004602510460251171,True,True,True,True,0.11000000000000298,23.56999999999999,23.679999999999993,09:55,24.01,stop,-1.0,False
2025-10-14,3,ANGELONE,long,11:30,1,11:35,239.7,239.0,0.49499725573987063,above,238.7,third_back,0.004171881518564873,True,True,True,True,1.0,242.7,241.7,11:45,238.7,stop,-1.0,False
2025-10-15,3,PERSISTENT,long,10:00,2,10:05,5699.2,5688.4,1.354999641230093,above,5661.2,third_back,0.006667602470522178,True,True,True,True,38.0,5813.2,5775.2,11:05,5661.2,stop,-1.0,False
2025-10-16,3,HDFCAMC,long,10:00,3,10:10,2801.2,2796.3,0.8844267156533816,below,2788.0,third_back,0.0047122661716406606,True,True,True,True,13.199999999999818,2840.7999999999993,2827.5999999999995,10:20,2840.7999999999993,target,3.0,False
2025-10-17,3,NESTLEIND,long,10:45,2,10:55,1297.8,1297.5,0.5773082001434584,above,1289.5,third_back,0.006395438434273351,True,True,True,True,8.299999999999955,1322.6999999999998,1314.3999999999999,11:40,1289.5,stop,-1.0,False
2025-10-20,3,FEDERALBNK,long,11:30,2,11:35,228.0,227.94,0.7431979341027688,above,227.28,third_back,0.0031578947368421004,True,True,True,True,0.7199999999999989,230.16,229.44,11:45,227.28,stop,-1.0,False
2025-10-23,3,BHARATFORG,long,10:00,1,10:05,1300.5,1299.1,0.43729514263220726,above,1295.1,third_back,0.004152249134948167,True,True,True,True,5.400000000000091,1316.7000000000003,1311.3000000000002,15:00,1301.4,time,0.1666666666666807,False
2025-10-24,3,COLPAL,short,10:00,4,10:05,2210.2,2210.5,0.41838393451818856,below,2213.0,third_back,0.0012668536784002271,True,True,True,True,2.800000000000182,2201.7999999999993,2204.5999999999995,10:45,2213.0,stop,-1.0,False
2025-10-27,3,SBILIFE,long,10:45,4,10:45,1900.0,1899.0,0.5219967911607711,above,1895.0,third_back,0.002631578947368421,True,True,True,True,5.0,1915.0,1910.0,13:35,1900.0,breakeven,0.0,False
2025-10-28,3,PNBHOUSING,short,10:45,3,10:55,919.3,919.4,0.44668796760531787,below,920.0,swing_body,0.0007614489285326287,True,True,True,True,0.7000000000000455,917.1999999999998,917.8999999999999,11:00,920.0,stop,-1.0,False
2025-10-29,3,SAIL,long,10:45,1,10:50,142.52,142.45,0.4358024332225756,above,142.23,third_back,0.0020348021330341038,True,True,True,True,0.29000000000002046,143.39000000000007,143.10000000000005,10:55,142.23,stop,-1.0,False
2025-10-30,3,LT,long,09:45,4,09:55,4047.6,4047.0,0.8401682992926489,above,4043.2,third_back,0.001087063939124442,True,True,True,True,4.400000000000091,4060.8,4056.4,10:05,4047.6,breakeven,0.0,True
2025-10-31,3,LODHA,long,09:45,4,09:50,1204.4,1203.9,0.5202980911089815,above,1198.1,third_back,0.005230820325473415,True,True,True,True,6.300000000000182,1223.3000000000006,1217.0000000000005,10:25,1198.1,stop,-1.0,False
2025-11-03,3,PATANJALI,short,09:45,1,09:45,581.9,582.95,0.8445865018380312,below,584.8,third_back,0.0049836741708196896,True,True,True,True,2.8999999999999773,573.2,576.1,10:25,573.2,target,3.0,False
2025-11-04,3,TATACONSUM,short,10:15,2,10:15,1162.0,1164.0,0.9221257955652105,below,1166.6,third_back,0.003958691910499061,True,True,True,True,4.599999999999909,1148.2000000000003,1152.8000000000002,10:45,1166.6,stop,-1.0,False
2025-11-06,3,ASIANPAINT,long,10:00,2,10:05,2622.6,2622.3,0.45009761512732643,above,2619.7,third_back,0.0011057728971250252,True,True,True,True,2.900000000000091,2631.3,2628.4,10:10,2619.7,stop,-1.0,False
2025-11-07,3,MANKIND,short,10:15,3,10:25,2255.8,2265.4,1.5867271077725895,above,2274.3,swing_body,0.008201081656175193,True,True,True,True,18.5,2200.3,2218.8,15:00,2262.2,time,-0.34594594594592626,False
2025-11-10,3,TRENT,short,10:15,2,10:25,2875.7,2876.7,0.49721997287159003,below,2878.4,third_back,0.0009389018325973756,True,True,True,True,2.700000000000273,2867.599999999999,2870.2999999999993,10:30,2878.4,stop,-1.0,False
2025-11-11,3,BAJAJFINSV,short,09:45,2,09:50,1979.6,1988.9,0.8376199683312375,below,1996.4,third_back,0.008486562942008578,True,True,True,True,16.800000000000182,1929.1999999999994,1945.9999999999995,15:00,1981.9,time,-0.13690476190477124,False
2025-11-12,3,FORTIS,short,10:00,4,10:10,956.5,957.4,0.5496405122706557,below,962.5,third_back,0.006272869837950863,True,True,True,True,6.0,938.5,944.5,10:25,962.5,stop,-1.0,False
2025-11-13,3,PRESTIGE,long,10:15,4,10:15,1761.0,1760.8,0.8649996182248283,above,1754.3,third_back,0.003804656445201616,True,True,True,True,6.7000000000000455,1781.1000000000001,1774.4,10:20,1754.3,stop,-1.0,False
2025-11-14,3,MUTHOOTFIN,long,10:15,3,10:25,3710.4,3708.8,0.19517868310535108,above,3705.5,third_back,0.0013206123329021374,True,True,True,True,4.900000000000091,3725.1000000000004,3720.2000000000003,10:35,3710.4,breakeven,0.0,False
2025-11-17,3,MARICO,short,10:00,2,10:05,755.8,756.55,0.48805699073215864,above,760.0,third_back,0.005557025668166242,True,True,True,True,4.2000000000000455,743.1999999999998,747.3999999999999,10:35,760.0,stop,-1.0,False
2025-11-18,3,KAYNES,short,09:45,3,09:45,5935.0,5951.0,0.8933695839513797,below,5967.0,third_back,0.005391743892165122,True,True,True,True,32.0,5839.0,5871.0,10:40,5967.0,stop,-1.0,False
2025-11-19,3,HCLTECH,long,11:15,1,11:20,1650.1,1650.0,1.829202664533538,above,1641.2,third_back,0.005393612508332746,True,True,True,True,8.899999999999864,1676.7999999999995,1667.8999999999996,15:00,1664.9,time,1.6629213483146528,False
2025-11-20,3,NBCC,short,10:00,2,10:00,114.34,114.65,0.5710456406924536,below,114.98,third_back,0.0055973412629001275,True,True,True,True,0.6400000000000006,112.42,113.06,10:10,114.98,stop,-1.0,False
2025-11-21,3,RADICO,short,09:45,1,09:55,3387.2,3390.0,0.7939573248101001,below,3395.0,third_back,0.002302786962683096,True,True,True,True,7.800000000000182,3363.7999999999993,3371.5999999999995,10:15,3395.0,stop,-1.0,False
2025-11-24,3,HAL,short,10:00,4,10:05,4448.0,4452.0,0.6278950735508784,above,4467.0,third_back,0.00427158273381295,True,True,True,True,19.0,4391.0,4410.0,13:45,4467.0,stop,-1.0,False
2025-11-25,3,RVNL,short,09:45,1,09:55,316.55,316.75,0.3296647135922052,below,317.65,third_back,0.003474964460590636,True,True,True,True,1.099999999999966,313.2500000000001,314.3500000000001,10:25,317.65,stop,-1.0,False
2025-11-26,3,BHARTIARTL,long,10:45,1,10:45,2125.0,2119.4,1.4157701932181581,above,2115.6,third_back,0.004423529411764749,True,True,True,True,9.400000000000091,2153.2000000000003,2143.8,15:00,2125.0,time,0.0,False
2025-11-27,3,ASHOKLEY,long,10:00,1,10:05,156.28,155.97,1.2351982605190528,above,154.82,third_back,0.009342206296391143,True,True,True,True,1.460000000000008,160.66000000000003,159.20000000000002,15:00,158.72,time,1.6712328767123181,False
2025-11-28,3,SRF,long,10:30,4,10:30,2927.4,2926.5,1.3617880293827491,above,2916.0,third_back,0.003894240623078531,True,True,True,True,11.400000000000091,2961.6000000000004,2950.2000000000003,10:45,2916.0,stop,-1.0,False
2025-12-01,3,ADANIPORTS,long,10:30,4,10:30,1544.6,1544.2,0.5971667648195959,above,1541.0,swing_body,0.0023307005049850505,True,True,True,True,3.599999999999909,1555.3999999999996,1551.7999999999997,10:35,1541.0,stop,-1.0,False
2025-12-02,3,UNIONBANK,long,10:30,1,10:35,158.75,158.59,0.6863407660333258,above,157.87,swing_body,0.005543307086614145,True,True,True,True,0.8799999999999955,161.39,160.51,14:35,157.87,stop,-1.0,False
2025-12-03,3,INDIANB,short,10:00,3,10:00,808.6,811.1,1.1867156812802064,below,812.7,third_back,0.0050704922087559025,True,True,True,True,4.100000000000023,796.3,800.4,10:45,796.3,target,3.0,False
2025-12-04,3,INDIGO,long,09:45,2,09:55,5549.5,5544.5,0.3575321594924926,above,5536.0,third_back,0.0024326515902333545,True,True,True,True,13.5,5590.0,5576.5,10:05,5536.0,stop,-1.0,False
2025-12-05,3,PATANJALI,long,10:30,2,10:35,539.3,538.6,0.6257345045859134,above,538.35,third_back,0.0017615427405895268,True,True,True,True,0.9499999999999318,542.1499999999997,541.1999999999998,10:45,542.1499999999997,target,3.0,False
2025-12-08,3,KAYNES,short,11:00,2,11:05,4143.0,4163.0,0.3134172478067447,below,4182.5,third_back,0.009534153994689838,True,True,True,True,39.5,4024.5,4064.0,12:35,4024.5,target,3.0,False
2025-12-09,3,NYKAA,short,11:45,4,11:45,249.35,249.45,0.30691994392433064,below,249.9,third_back,0.0022057349107680426,True,True,True,True,0.5500000000000114,247.69999999999996,248.24999999999997,11:50,249.9,stop,-1.0,False
2025-12-10,3,HINDZINC,long,09:45,4,09:55,512.65,512.45,0.6224990309372709,above,511.5,third_back,0.002243245879254808,True,True,True,True,1.1499999999999773,516.0999999999999,514.9499999999999,10:00,511.5,stop,-1.0,False
2025-12-11,3,SWIGGY,long,10:30,4,10:35,406.0,404.9,1.4385529965250023,above,403.45,third_back,0.00628078817733993,True,True,True,True,2.5500000000000114,413.65000000000003,411.1,10:55,403.45,stop,-1.0,False
2025-12-12,3,PATANJALI,short,10:00,2,10:00,533.1,533.25,0.8035181890527822,below,534.25,third_back,0.002157193772275328,True,True,True,True,1.1499999999999773,529.6500000000001,530.8000000000001,14:00,533.1,breakeven,-0.0,False
2025-12-15,3,HINDZINC,short,10:45,3,10:50,557.0,557.2,0.45183068366230156,below,559.85,third_back,0.005116696588868982,True,True,True,True,2.8500000000000227,548.4499999999999,551.3,11:05,559.85,stop,-1.0,False
2025-12-16,3,SUPREMEIND,long,10:15,3,10:15,3380.6,3371.4,1.2400663824237512,above,3362.2,third_back,0.005442820801041262,True,True,True,True,18.40000000000009,3435.8,3417.4,10:30,3362.2,stop,-1.0,False
2025-12-17,3,POLYCAB,short,11:00,1,11:00,7070.5,7072.5,0.7717423157951907,below,7123.5,swing_body,0.007495933809490135,True,True,True,True,53.0,6911.5,6964.5,15:00,7086.5,time,-0.3018867924528302,False
2025-12-18,3,HDFCAMC,long,10:00,3,10:00,2608.4,2607.4,0.799345185800484,above,2591.3,third_back,0.006555742984204842,True,True,True,True,17.09999999999991,2659.7,2642.6,13:00,2659.7,target,3.0,False
2025-12-19,3,HYUNDAI,short,09:45,2,09:50,2286.7,2288.1,0.8124610756128714,below,2288.7,third_back,0.0008746228189093454,True,True,True,True,2.0,2280.7,2282.7,10:00,2286.7,breakeven,-0.0,False
